title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
CAPRICHO,Bar pequeño con una variada carta de vinos de la tierra y tapas tradicionales.,713,"4,3",10-20€,,,"{'miércoles': ['9:00–24:00'], 'jueves': ['9:00–24:00'], 'viernes': ['9:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–24:00'], 'martes': ['9:00–24:00']}",,"['La mejor tortilla de todo Bilbao sin ninguna duda.\nTe ponen un pintxo enorme, al punto perfecto de jugosidad. Con 2 trozos de pan y…Más', 'un lugar para comer hermosa y a muy buen precio. una carta de vino muy amplia. Buen trato. Estaremos a salvo. Usted pide lo que usted pide es un éxito seguro. como algo menos posit…Más', 'Fuimos un día que queríamos picar algo en plan informal y quedamos ahí para tomar un vino, es pequeñito y tiene pocas mesas, pero vimos las tapas y raciones que…Más']","['Cocina tradicional elaborada y de calidad en Bilbao · Llevamos desde 1996 trabajando para deleitar vuestros paladares. Os damos las gracias por habernos hecho...', 'Restaurante sito en la calle Henao número 20 de bilbao.', 'El restaurante Capricho de Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...']"
La Olla de la Plaza Nueva,,27000,"4,3",€€,,"Nueva Plaza, 2, 48005 Bilbo, Bizkaia","{'miércoles': ['11:00–22:30'], 'jueves': ['11:00–22:30'], 'viernes': ['11:00–23:30'], 'sábado': ['11:00–23:30'], 'domingo': ['11:00–22:30'], 'lunes': ['11:00–22:30'], 'martes': ['11:00–22:30']}",,"['Pedimos el menú casco viejo, las tostadas con jamón estaban buenas, el atún rojo marinado espectacular,los gambones a la plancha estaban en su punto... Pero la…Más', 'Ayer día 22 de febrero, fuimos a comer a este restaurante para celebrar el cumple de mi novia y la verdad que de momento es uno de los mejores restaurantes que…Más', 'Gran variedad de pinchos repartidos en distintos platos muy decorativos según si son de carne/queso/pescado,etc. Esto hace que sea muy fácil elegir según el…Más']","['En el restaurante La Olla de la Plaza Nueva les ofrecemos productos de primerísima calidad que pueden degustar con nuestros pintxos.', 'El restaurante La Olla plaza nueva está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Restaurante La Olla de la Plaza Nueva Olla Nueva; Restaurante Victor Montes ... Diseño de interiores por Bilbao Diseño · Avisos legales condiciones de uso y...']"
Restaurante Enol,,514,"4,6",€€,,"Calle Licenciado Poza / Lizentziatuaren 73, Poza Lizentziatuaren Kalea, 73, 48013 Bilbao, Biscay","{'miércoles': ['11:00–18:00'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–23:00'], 'sábado': ['12:00–17:00'], 'domingo': ['Cerrado'], 'lunes': ['11:00–18:00'], 'martes': ['11:00–18:00']}",944 42 20 95,"['Restaurante ubicado Justo al lado del estadio del atlétic.\nDisfrutamos de un buen servicio y una elaboración del menú correcta.…Más', 'Muy recomendable ir a comer al Enol. La comida está espectacular y desde luego que con hambre no te quedas, ya que ponen buenas cantidades.…Más', 'A sido especial, todo re que te bueno, el personal estupendo , repetiré, no lo dudo.']","['Bienvenidos a Enol. Un restaurante situado en el corazón de Bilbao donde disfrutar de los mejores platos en un agradable ambiente.', 'Ensalada Mixta. 14.00 € ; Cecina de León. 16.00 € ; Jamón Ibérico de Bellota. 25.00 € ; Lomo Ibérico. 18.00 € ; Ensalada de Ventresca con Pimientos de Tormantos.', 'Restaurante Enol un restaurante en pleno centro de Bilbao. ... 48013 - Bilbao. 944 42 20 95. Síguenos en nuestras Redes!! Este sitio web utiliza cookies para...']"
Bar Restaurante Víctor,Repostería casera en salón de estilo clásico con terraza con pintxos y platos bilbaínos.,649,"4,1",€€,,,"{'miércoles': ['9:00–22:30'], 'jueves': ['9:00–22:30'], 'viernes': ['9:00–23:00'], 'sábado': ['9:30–23:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:30'], 'martes': ['9:00–22:30']}",,"['Comimos abajo en el bar.…Más', 'Un bar con buena terraza para tomar el aperitivo. Nosotros, comimos varios pintxos muy ricos, pero el de bacalao estaba algo seco. El personal muy bien, a la altura de lo que se espera …Más', 'Paramos en la terraza ya para finalizar la ruta de pintxos por la zona, nos pedimos una tortilla de bacalao que estaba impresionante y una ración de rabas a la…Más']","['En el Restaurante Victor llevamos desde 1940 sirviendo nuestras especialidades a la carta menús y pintxos en la Plaza Nueva 2 de Bilbao.', 'Restaurante clásico con una renovación estética muy acertada para adecuarlo a esta época haciéndolo elegante y acogedor. En cuanto a la comida a la carta...', 'Bar Restaurante Victor en Bilbao. El Bar Restaurante Victor está situado en la Plaza Nueva en el casco viejo de Bilbao en uno de los rincones más...']"
Bouquet Bilbao Vinos y más,Bar restaurante refinado abierto todo el día con pequeños platos sofisticados y carta de vinos.,199,"4,4",1-10€,,,"{'miércoles': ['8:00–22:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['10:00–16:00'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00']}",,"['Local pequeño y agradable, me tome un café y un pintxo de croqueta de jamón, estaba rico.…Más', 'Local acogedor con buena iluminación y limpieza.…Más', 'Bar con una perfecta barra de pintxos, donde puedes encontrar variedad y buena calidad.…Más']","['Bar Bouquet Bilbao vinos y más es un bar de copas y vinos donde podrás disfrutar de pintxos y raciones de cocina de KM 0 en pleno Bilbao.', '5 ago 2020 — Bouquet Bilbao Vinos y Más · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Henao Kalea 25 48009 Bilbao España.', 'Bouquet Bilbao Vinos y más Bilbao Spain. 444 likes · 1 talking about this · 171 were here. Local de vinos y copas selectas con una cocina de producto...']"
Molinillo Bilbao,Bar sencillo de pinchos tradicionales cerveza y vino.,718,"3,9",10-20€,,"Ledesma Musikariaren Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['7:30–24:00'], 'jueves': ['7:30–24:00'], 'viernes': ['7:30–2:00'], 'sábado': ['10:00–15:00'], 'domingo': ['Cerrado'], 'lunes': ['7:30–24:00'], 'martes': ['7:30–24:00']}",,"['Espectacular todo, se nota que cuidan la calidad del género y de los vinos.\nMuy recomendablr el de cecina y el erizo.…Más', 'Calidad buena, pero... lo de poner lista de precios de cara al cliente para cuando? Lo de decir cuanto sale la consumición para cuando? Lo de dar el ticket para cuando?', 'El sitio de Pintxos que mas nos ha gustado de Bilbao. Muy rico, buen precio y local bonito y acogedor. Muy recomendable.…Más']","['Abrir/cerrar la navegación. Inicio · Pintxos · Vinos · Tintos · Blancos · Txakoli · Otros · Cervezas Artesanales · Nuestro Local · Eventos y Catering...', 'Cafeteria El Molinillo · Puntuaciones y opiniones · Detalles · Ubicación y contacto. C. Ledesma 5 48001 Bilbao España.', 'Los mejores pinchos de Bilbao. Variedad y cantidad cada cual más rico y mejor elaborado. Se puede comer a base de pinchos un placer sensorial y gustativo.']"
Cork,,411,"4,6",10-20€,,"Poza Lizentziatuaren Kalea, 45, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['12:00–15:30', '18:00–22:30'], 'jueves': ['12:00–15:30', '18:00–22:30'], 'viernes': ['18:00–22:30'], 'sábado': ['18:00–22:30'], 'domingo': ['Cerrado'], 'lunes': ['12:00–15:30', '18:00–22:30'], 'martes': ['12:00–15:30', '18:00–22:30', 'Actualizado por teléfono hace 5 semanas']}",,"['Contrariados con el desagradable e incomprensible trato, después de una larguísima espera por nuestro pedido un simple plato de ""revuelto de hongos"", nos traen…Más', 'Excelentes pinchos y gran variedad de vinos. Disfrutamos muchísimo de probar vinos de pequeños productores y zonas variadas. Totalmente recomendable si te gusta probar…Más', 'Penoso servicio. He estado 20 minutos. Yo por mi discapacidad no entro en bares donde no pueda sentarme. He acudido con mi hija de 10 años. Había 2 sillas…Más']","['Sobre nosotros… Situada en el número 45 de Licenciado Poza en Bilbao CORK es el WINE bar de referencia de la Villa para los amantes del vino.', 'El restaurante Cork está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 5; Calidad/precio: 4.5; Atmósfera: 4.5...', 'Bar - 3274 Followers 332 Following 189 Posts - See Instagram photos and videos from CORK de vinos por Bilbao @corkbilbao']"
Molly Malone,Bancos de madera y aire de pub irlandés con una bicicleta en local con hamburguesas y cerveza internacional.,16000,"4,2",1-20€,,"Calle Particular de Estraunza, 8, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00'], 'viernes': ['8:30–24:00'], 'sábado': ['0:30–1:00', '12:00–2:00'], 'domingo': ['12:30–23:00'], 'lunes': ['Cerrado'], 'martes': ['8:30–23:00', 'Actualizado por teléfono hace 2 semanas']}",,"['Si lo valoro como pub probablemente le daría mas estrellas, ya que es un buen local en el que tomar algo por la variedad de cervezas que hay y el buen ambiente.…Más', 'La atención estupenda. Estuve en una fiesta privada organizada en ese local y ponen todo a su alcance para que salga perfecto. Amables, el catering de calidad. Recomendable pasar un …Más', 'Un pub irlandés sin Guiness ya no empieza muy bien. Además nos sirvieron sin avisar que iban a cerrar pronto, cuando en el horario teóricamente aún quedaban…Más']","['Molly Malone Irish Gastro Pub Coffee Snack Bar Irish and Basque Food Irish and Basque Beers +34 944395163 Particular de Estraunza 8 Bajo 48011 Bilbao...', 'Ideal para desayunar media mañana y comer sencillo para cenar hay demasiada gente los finde El desayuno de cafe con sandwich es brutal las rabas son...', 'Molly Malone Bilbao · Página · Pub irlandés · +34 944 39 51 63 · mollymalone.info · Calificación · 43 29 opiniones.']"
GildaToki,,914,"4,4",1-10€,,"Estrauntza K., 1, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['11:00–15:30', '17:30–22:00'], 'jueves': ['11:00–15:30', '17:30–22:00'], 'viernes': ['11:00–15:30', '17:30–22:00'], 'sábado': ['11:00–15:30', '17:30–22:00'], 'domingo': ['11:00–15:30'], 'lunes': ['11:00–15:30', '17:30–22:00'], 'martes': ['11:00–15:30', '17:30–22:00']}",,"['Si quieres probar gildas de todo tipo este es tu lugar. Hay mucha variedad. Tiene una buena terraza, pero eso sí, el día que llueva... Difícil, por qué dentro…Más', 'Las gildas riquísimas ,nos gustaron tanto que hemos pedido para llevar dos botes y precio calidad muy bueno.…Más', 'Espectacular lugar para probar toda variedad de Gildas.\nEl local es pequeñito, aunque si hace bueno, tiene una terraza amplia.…Más']","['Horario de apertura · lun: · mar: · mié: · jue: · vie: · sáb: · dom: 10:00–15:30...', 'El restaurante GildaToki está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 4.5; Calidad/precio: 5...', 'Contacto · Teléfono. 690 00 70 70 · Gildatoki Estraunza. Calle Estraunza 1 48011 Bilbao · Gildatoki Henao. Henao Kalea 30 48009 Bilbao · Lezama. Polígono La Cruz...']"
Foster's Hollywood,Hamburguesas y comida típica americana y tex-mex en cadena de diners con decoración industrial y de películas.,22000,"4,1",10-20€,,,{},,"['La comida está bien, no me ha parecido caro el precio. El menú de niños por nueve euros de un principal con postre y bebida está bastante bien además les…Más', 'Comida familiar 9 personas. Todo buenísimo, a destacar las costillas xxl y los postres; rapidez y buena atención por camarero. Precio acorde a la comida. Local muy lleno debido a par…Más', 'Fuimos un grupo grande a cenar. Precios muy elevados para la calidad que nos dieron. Puedes comer mucho mejor en otro lado por ese precio.…Más']","[""Te apetece comida americana? Visítanos en Foster's Hollywood en Gran Vía López de Haro. Infórmate más y mira la carta aquí."", ""Si buscas restaurantes en Bilbao tu respuesta es Foster's Hollywood. Visítanos y tendrás una experiencia inolvidable. Te esperamos."", ""El restaurante Foster's Hollywood está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3...""]"
Baster,,2000,"4,4",1-10€,Tiene terraza· No se aceptan reservas· Sillas altas disponibles,"Posta Kalea, 22, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['9:30–22:00'], 'jueves': ['9:30–22:00'], 'viernes': ['9:30–23:00'], 'sábado': ['9:30–23:00'], 'domingo': ['9:30–16:00'], 'lunes': ['9:30–22:00'], 'martes': ['9:30–22:00']}",,"['He probado tanto la tortillita de patatas como el bocadillo de calamares y he salido encantado.…Más', 'Local con muy buena localización. Tiene la terraza siempre llena, por lo que probablemente toque esperar. El bocata de calamares estaba muy bueno. Local recomendable.…Más', 'Aunque siempre se pelea uno ppr encontrar sitio... creo que eso dice mucho. Me encanta este lugar y aunque tenga que esperar un poco vale la pena... ese…Más']","['El restaurante Baster Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', '¡Bienvenido a nuestra casa! Pasa a disfrutar de nuestra propuesta gastronómica en pleno casco viejo Bilbaíno. Pintxos y raciones tradicionales hechas en casa y...', 'Baster Bilbao Lucky Baster · Página · Bar de tapas y restaurante · +34 944 07 12 28 · basterbilbao.com · Calificación · 47 165 opiniones.']"
Sagradito,,255,"4,7",1-10€,,"Sabino Arana Etorbidea, 3, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['7:30–20:00'], 'jueves': ['7:30–21:00'], 'viernes': ['Abierto 24 horas'], 'sábado': ['Cerrado'], 'domingo': ['Cerrado'], 'lunes': ['7:30–20:00'], 'martes': ['7:30–20:00']}",,"['Sagradito, buen cafe y tortilla ,bonito decoracion es un bar muy acogedor , nos gusta bastante, se nota dueno hecho todo con su arte de corazon.se recomiendo...…Más', 'No sabía que existía este bar pero vamos a hacerlo visita habitual!!!! Pequeño pero con encanto. El camarero SÚPER atento. El desayuno genial de precio y el café riquísimo .…Más', 'Estuvimos en el Sagradito, un bar muy acogedor y hospitalario en el qué estuvimos degustando las magníficas tapas, la tortilla de patatas y tomando unos vinos.…Más']","['Sitio que te sorprende: buen café tortillay pintxos ricos un trato 10 y un local especial y con encanto. Fecha de la...', 'Desayunos tapeo copas y risas de calidad. Contacto y reservas 608 92 39 13 #sagraditopower. Sabino Arana Etorbidea 3 Bilbao Spain 48013.', 'El Sagradito · Página · Negocio local · +34 608 92 39 13 · Calificación · 49 108 opiniones.']"
Bar Restaurante SILVIA_Antes LA FONDUE,,14,"4,4",,,"Acebal Idígoras Kalea, n 6, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–2:30'], 'sábado': ['10:00–2:30'], 'domingo': ['10:00–24:00'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00']}",,"['Muy rico todo 😋 lo recomiendo 😜…Más', 'Venimos a Cenar y estaba cerrado a pesar de poner abierto hasta las 12. El lugar se llama Kovac. No existe La Fondue', 'Buen restaurante y buena atención de Silvia y el personal']","['6 ene 2024 — Bar Restaurante SILVIA_Antes LA FONDUE n.º 594 entre los restaurantes de Bilbao: 16 opiniones y 8 fotos detalladas.', 'La carta actualizada de Bar Restaurante SILVIA_Antes LA FONDUE. Precios y opiniones de los clientes sobre sus platos.', 'Bar Restaurante SILVIA_Antes LA FONDUE es Restaurante en Bilbao: encuentra reseñas de clientes más actualizadas y toda la información de contacto incluso el...']"
AHOAN,,361,"4,1",10-20€,,"Pl. Nueva, 12, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['11:30–22:30'], 'jueves': ['11:30–22:30'], 'viernes': ['11:30–24:00'], 'sábado': ['11:30–23:30'], 'domingo': ['11:30–22:30'], 'lunes': ['11:30–22:00'], 'martes': ['Cerrado']}",,"['Buen sitio de pintxos y raciones en la plaza nueva. Tienen un montón del opciones sin gluten. El primer día comimos pintxos hay que pedir mínimo 5 pintxos para…Más', 'A todos los celiacos que estén en Bilbao: INCREIBLE. Pintxos sin gluten preparados al momento, con una variedad increible!…Más', 'Un lugar al que vale la pena ir, seas o no celíaco. Los pinchos sin gluten están muy ricos. Tienes que pedirlos de 5 en 5 porque, diría, los hacen a partir de…Más']","['El restaurante Ahoan está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3.5...', ""plaza nueva 12 Bilbao Spain 48005. Valoraciones's profile picture. Valoraciones. Recomendaciones's profile picture. Recomendaciones. 404 posts"", 'Ahoan Bilbao. Información. Especialidad: pintxos modernos y raciones. Ofrecemos: Carta variada. Consulta opciones veganas. Indispensable: probar el pulpo las...']"
Restaurante Amaren,Platos clásicos servidos en un asador informal con paredes de piedra vista y terraza.,49000,"4,5",€€,,,"{'miércoles': ['13:00–1:00'], 'jueves': ['13:00–1:00'], 'viernes': ['13:00–1:00'], 'sábado': ['13:00–1:00'], 'domingo': ['13:00–1:00'], 'lunes': ['13:00–1:00'], 'martes': ['13:00–1:00']}",,"['El restaurante amaren es una maravilla, tanto por el servicio como por la comida. El personal fue muy profesional y simpático, y nos atendieron con rapidez y…Más', 'Magnifico restaurante, comida para 4 personas, seguramente la mejor carne que he comido en mi vida.…Más', 'Tenía muchas ganas de probarlo porque había oído maravillas ...\nY la verdad es que me he llevado chasco , un pinchazo vamos .…Más']","['Restaurante Amaren el templo de la autentica carne de buey en el centro de Bilbao. Campeones nacionales de parrilla. Reservas en 944978906.', 'Carta del restaurante Amaren en el centro de Bilbao calle Diputación el templo de la autentica carne de buey. Reservas en el 944 978 906.', 'El restaurante Restaurante Amaren Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio...']"
Bar SantaMaría,,14000,"4,6",1-10€,Tiene terraza· No se aceptan reservas,"Andra Maria Kalea, 18, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00'], 'viernes': ['8:30–24:00'], 'sábado': ['11:00–24:00'], 'domingo': ['12:00–16:00'], 'lunes': ['8:30–23:00'], 'martes': ['8:30–23:00']}",,"['Nos había recomendado el sitio , nuestra hija. Hemos probado varios tipos de pinchos, cada uno más bueno que el otro. El servicio y la atención de las…Más', 'Lo vimos de casualidad. Y cada vez que vayamos a Bilbao lo vamos a tener como parada obligatoria, se lo recomiendo a todo el mundo. Tapas a la brasa y variadas.…Más', 'Un espectáculo desde que entras hasta que sales. Ambiente con bullicio pero es que no es para menos, todo el mundo quiere estar allí. Los empleados súper…Más']","['228 opiniones#35 de 987 restaurantes en Bilbao€€ - €€€BarMediterráneaEuropea. Calle Santa Maria 18 48005 Bilbao España +34 944 15 05 34 Página web. Abierto...', 'Excelente bar de tapas las mejores de Bilbao. Gemma muy profesional da gusto verla trabajar súper eficiente. Más comentarios en Google.', 'Descubre el bar Santa María donde comer pinchos elaborados al momento en el Casco Viejo de Bilbao.']"
La Taberna Taurina Bilbao,,815,"3,7",1-10€,,"Ledesma Musikariaren Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['8:00–1:00'], 'jueves': ['8:00–1:00'], 'viernes': ['8:00–2:00'], 'sábado': ['10:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–1:00'], 'martes': ['8:00–1:00']}",,"['El bar suele estar bien, pero la camarera de mechas que no quiere poner vasos de agua aún habiendo sacado rondas y poniendo caras y diciendo en alto de malas…Más', 'Muy buen ambiente, buenas tapas, lleno de gente hasta la calle incluida, esta en una de las mejores zonas de vinos de Bilbao…Más', 'Los servicios indecentes con un olor a pis que echaba patras y el de mujeres cerrado. La camarera saturadisima y ella sola. Tener un local bonito no lo es todo.…Más']","['El restaurante Taberna Taurina está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5...', 'Vismolita hosteleria S.L enBilbao ofrece prestaciones y servicios del sector gastronómico.', 'Consigue las mejores ofertas para Taberna Taurina en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
El Ciervo Bilbao,,251,"4,2",10-20€,,"Askao Kalea, 7, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–1:00'], 'sábado': ['8:00–2:00'], 'domingo': ['8:00–21:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00', 'Actualizado por esta empresa hace 11 semanas']}",623 38 76 67,"['Ya han dejado constancia en alguna reseña y yo lo corroboro. Atiende una zumbada en este restaurante.…Más', 'Nos encantó la comida después de estar paseando toda la mañana por Bilbao,la camarera encantadora y la gente del lugar muy amable…Más', 'Estuvimos hace unas semanas, nos llamó la atención desde la calle la variedad de pintxos que tenían en la barra, por lo que decidimos entrar y probar un par de…Más']","['El restaurante El Ciervo Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 3.5...', 'Calle Askao 7 Casco Viejo Bilbao. ""Desayunos pintxos comidas y cenas por reserva"" Teléfono de reservas: 623 38 76 67. Pintxos Barra\'s profile picture.', '6 may 2022 — El Ciervo Bilbao · Dirección Askao 7 · Teléfono 62338766 · Redes Sociales Instagram · Precios Menú del día: 14 €. Menú de fin de semana: 18 €.']"
Café Bar Bilbao,Bar amplio y animado que recuerda a otros tiempos donde se sirven cervezas cafés y pinchos vascos presentados en la barra.,29000,"4,4",10-20€,,,"{'miércoles': ['6:30–23:00'], 'jueves': ['6:30–23:00'], 'viernes': ['6:30–23:00'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–23:00'], 'lunes': ['6:30–23:00'], 'martes': ['6:30–23:00']}",,"['Me resultó encantador este sitio, me habían recomendado otros pero entré aquí y probé los mejores pinchos en Bilbao, y muy bien atendida por el personal👍…Más', 'Un lugar ideal para comer pinchos de gran calidad. Los camareros muy atentos y trato cordial. Sin duda, Volveremos!…Más', 'Una gran variedad de deliciosos pintxos. Lugar agradable y emblemático para regresar. Amable y rápida atención. Esta debe ser una parada en itinerario cuando visites Bilbao.…Más']","['FUNDADO EN 1911 · CAFÉ BAR BILBAO · Zona de bar · Terraza · Gran variedad de pinchos. Degusta nuestra amplia variedad de Pinchos y Raciones.', 'El restaurante Cafe Bar Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Cafetería fundada en en 1911 y restaurada en 1992. Uno de los espacios-locales-ambientes más queridos por los bilbainos y al mismo tiempo más a admirados...']"
BTQ - Bilbao Te Quiero,,767,"4,5",€,,"Heros Kalea, 24, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–16:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Primera vez en Bilbao, caímos de casualidad tras probar pintxos en varios sitios y nos encantó, la amabilidad de los camareros y la calidad precio de lo…Más', 'Fui de vacaciones a Bilbao desde Canarias con mi familia. Me pareció comida de gran nivel, muy buena presentación de los platos y mucha cordialidad del…Más', 'Comedor no muy grande pero muy “a modo” para comer, mesas bien puestas y sin colores estridentes perfecto para una comida tranquila aunque ese día nos juntamos…Más']","['Restaurante en el centro de Bilbao con cocina de producto local y de calidad. Elaboraciones botxeras con mucho amor. Reservas online.', 'Local céntrico en el que lo mismo puedes parar para tomar una cerveza con algo de picoteo como sentarte en su comedor y disfrutar de su carta.', 'Ya el nombre Bilbao Te Quiero es una declaración de intenciones de lo que ofrece esta taberna en una de las zonas más de moda del centro de Bilbao.']"
La Barmacia Bilbao - Copas y cóctel,,424,"4,1",1-10€,,"Villarías Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['10:00–24:00'], 'jueves': ['10:00–24:00'], 'viernes': ['10:00–2:30'], 'sábado': ['10:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['10:00–24:00'], 'martes': ['10:00–24:00']}",,"['Sitio con mucho encanto. La música me gustó mucho pero creo que lo mejor es l decoración del lugar, con un carisma y tono a farmacia que le queda muy bien.…Más', 'Muy , muy agradable , en el centro del Bilbao mas comercial , dinámico, de paso obligado y con terrazas amplias , bulliciosas pero no ruidosas . Cafés con muy…Más', 'Pido un café, me cobra dos euros, no me da tiket. Le pido por favor que me enchufe el tlfn , con mi cargador, porque me he quedado sin batería, me responde que…Más']","['Qué le gusta a User de La Barmacia Bilbao Copas Y Cóctel: Un bar muy bonito con un gran vibo de madera y muchos aperitivos curiosos cuelgan como decoraciones.', 'Las copas las preparan muy bien aunque 8€ en un bar me parece excesivo. Leer más ... Gin Fizz Bilbao Cocktail Bar. 78. Bares y discotecas. Abando · Berton. 138.', 'Sin duda un ambiente bastante acogedor para disfrutar de excelentes copas una gran variación de cervezas importadas y artesanales. Y lo que no puedes faltar un...']"
Zuloa,,479,"4,3",1-10€,,"Areiltza Doktorearen Zumarkalea, 13, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['6:00–23:30'], 'jueves': ['6:00–0:30'], 'viernes': ['6:00–3:00'], 'sábado': ['7:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['6:00–23:30'], 'martes': ['6:00–23:30']}",,"['Sitio en lugar concurrido. No probé los pinchos por eso pongo un 3.\nLa atención normal y el local lleno. Me gustó mucho…Más', 'Bar pequeño pero con terraza en el exterior. Pintxos de tortilla ricos, pero no esperéis una variedad tremenda.…Más', 'Tomamos unas buenas cervezas y unas tapas. Todo muy bien…Más']","['Sitio muy agradable con una barra de pintxos muy extensa y todos ellos riquísimos. También tienen menú del día y medio menú. El trato es excelente.', 'ZULOA !! Abrimos hoy a las 08:30 horas. Desayunos especiales. Caldo casero. Variedad de pintxos y tortillas. Marianitos preparados. Surtido de fritos caseros', 'Para estar de cervezas y tapeo de lo mejor. El sitio es pequeño pero tiene buena terraza. Muy agradable y barato tapas 1€ bastante mejores que otros...']"
Crazy Horse,,11000,"4,2",10-20€,,"Unibertsitate Etorb., 5, 48014 Bilbo, Bizkaia","{'miércoles': ['12:00–24:00'], 'jueves': ['12:00–24:00'], 'viernes': ['12:00–2:00'], 'sábado': ['12:00–2:00'], 'domingo': ['12:00–24:00'], 'lunes': ['12:00–24:00'], 'martes': ['12:00–24:00']}",,"['Un sitio súper recomendado, porque aunque era la primera vez que iba en compañía de mi hijo y mi pareja me sorprendió para bien, un ambiente agradable, para…Más', 'Las hamburguesas y los sandwiches son enormes, si pides algo para picar pueden comer 2 y hasta 3 personas. Fuimos 8 personas y la verdad que la comida estuvo muy buena y …Más', 'Me da pena tener que poner esta reseña siendo un sitio de mis favoritos por la zona de Deusto. La comida sigue bien, igual que siempre, con buen sabor y nunca…Más']","['Crazy Horse · info@crazyhorse.rocks · +34 944 45 46 15...', 'Horario de comidas para llevar o tomar en la terraza o en el local. Lunes a Jueves 13:00 a 16:00 y de 19:00 a 23:00 horas. Cenas de Viernes y Sábado de 19:00 a...', 'El restaurante Crazy Horse está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 3; Calidad/precio: 3...']"
